TipusCasData,ComarcaCodi,ComarcaDescripcio,MunicipiCodi,MunicipiDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
05/04/2020,34,Selva,17023,Blanes,1,Dona,Sospitós,2
05/04/2020,23,Noguera,25040,Balaguer,0,Home,Sospitós,2
05/04/2020,21,Maresme,08219,Vilassar de Mar,1,Dona,Positiu,2
05/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu,18
05/04/2020,03,Alt Penedès,08236,Sant Quintí de Mediona,0,Home,Sospitós,1
05/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Sospitós,2
05/04/2020,20,Gironès,17163,Sant Gregori,1,Dona,Positiu,2
05/04/2020,33,Segrià ,25120,Lleida,0,Home,Sospitós,6
05/04/2020,41,Vallès Oriental,08202,Sant Celoni,1,Dona,Sospitós,1
05/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Positiu,1
05/04/2020,01,Alt Camp,43108,El Pla de Santa Maria,0,Home,Sospitós,1
05/04/2020,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Sospitós,3
05/04/2020,40,Vallès Occidental,08184,Rubí,0,Home,Sospitós,1
05/04/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,3
05/04/2020,41,Vallès Oriental,08108,Lliçà de Vall,1,Dona,Positiu,1
05/04/2020,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Positiu,2
05/04/2020,41,Vallès Oriental,08039,Campins,1,Dona,Positiu,1
05/04/2020,21,Maresme,08126,Montgat,0,Home,Sospitós,1
05/04/2020,07,Bages,08140,Navarcles,0,Home,Sospitós,1
05/04/2020,07,Bages,08113,Manresa,0,Home,Sospitós,1
05/04/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Positiu,2
05/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Positiu,18
05/04/2020,34,Selva,17027,Breda,1,Dona,Sospitós,1
05/04/2020,21,Maresme,08219,Vilassar de Mar,1,Dona,Sospitós,1
05/04/2020,32,Segarra,25110,Guissona,0,Home,Sospitós,2
05/04/2020,08,Baix Camp,43088,Montbrió del Camp,0,Home,Sospitós,1
05/04/2020,21,Maresme,08029,Cabrera de Mar,0,Home,Sospitós,1
05/04/2020,02,Alt Empordà ,17136,Pontós,0,Home,Sospitós,1
05/04/2020,41,Vallès Oriental,08033,Caldes de Montbui,1,Dona,Positiu,1
05/04/2020,08,Baix Camp,43009,Alforja,1,Dona,Sospitós,1
05/04/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Sospitós,6
05/04/2020,24,Osona,08283,Tona,1,Dona,Sospitós,1
05/04/2020,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Sospitós,1
05/04/2020,15,Cerdanya,17141,Puigcerdà,1,Dona,Positiu,1
05/04/2020,15,Cerdanya,17141,Puigcerdà,1,Dona,Sospitós,3
05/04/2020,41,Vallès Oriental,08210,Sant Feliu de Codines,0,Home,Sospitós,1
05/04/2020,14,Berguedà ,08022,Berga,0,Home,Positiu,1
05/04/2020,41,Vallès Oriental,08033,Caldes de Montbui,0,Home,Sospitós,1
05/04/2020,34,Selva,17033,Caldes de Malavella,1,Dona,Positiu,2
05/04/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Sospitós,4
05/04/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Positiu,1
05/04/2020,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,6
05/04/2020,33,Segrià ,25019,Almacelles,0,Home,Sospitós,1
05/04/2020,12,Baix Penedès,43037,Calafell,0,Home,Sospitós,1
05/04/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Sospitós,3
05/04/2020,11,Baix Llobregat,08089,Gavà,0,Home,Positiu,4
05/04/2020,24,Osona,08129,Muntanyola,0,Home,Sospitós,1
05/04/2020,36,Tarragonès,43907,La Canonja,1,Dona,Sospitós,2
05/04/2020,21,Maresme,08235,Sant Pol de Mar,1,Dona,Positiu,1
05/04/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,0,Home,Positiu,1
05/04/2020,40,Vallès Occidental,08187,Sabadell,1,Dona,Positiu,11
05/04/2020,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Positiu,2
05/04/2020,11,Baix Llobregat,08089,Gavà,0,Home,Sospitós,2
05/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Positiu,9
05/04/2020,11,Baix Llobregat,08169,El Prat de Llobregat,0,Home,Sospitós,2
05/04/2020,36,Tarragonès,43012,Altafulla,0,Home,Sospitós,1
05/04/2020,17,Garraf,08043,Canyelles,1,Dona,Sospitós,1
05/04/2020,20,Gironès,17155,Salt,1,Dona,Sospitós,5
05/04/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,0,Home,Sospitós,1
05/04/2020,41,Vallès Oriental,08108,Lliçà de Vall,0,Home,Positiu,1
05/04/2020,20,Gironès,17155,Salt,1,Dona,Positiu,1
05/04/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Positiu,2
05/04/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,3
05/04/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,0,Home,Sospitós,2
05/04/2020,29,Priorat,43055,Falset,0,Home,Sospitós,1
05/04/2020,34,Selva,17083,Hostalric,0,Home,Positiu,1
05/04/2020,41,Vallès Oriental,08135,Montmeló,1,Dona,Sospitós,1
05/04/2020,01,Alt Camp,43036,Cabra del Camp,1,Dona,Sospitós,1
05/04/2020,12,Baix Penedès,43037,Calafell,1,Dona,Positiu,1
05/04/2020,24,Osona,08112,Manlleu,0,Home,Positiu,2
05/04/2020,13,Barcelonès,08015,Badalona,0,Home,Sospitós,16
05/04/2020,03,Alt Penedès,08027,Les Cabanyes,1,Dona,Positiu,1
05/04/2020,34,Selva,17083,Hostalric,1,Dona,Sospitós,1
05/04/2020,29,Priorat,43049,Cornudella de Montsant,1,Dona,Sospitós,1
05/04/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Positiu,6
05/04/2020,12,Baix Penedès,43163,El Vendrell,1,Dona,Sospitós,1
05/04/2020,03,Alt Penedès,08236,Sant Quintí de Mediona,0,Home,Positiu,1
05/04/2020,08,Baix Camp,43129,Riudoms,1,Dona,Sospitós,1
05/04/2020,27,Pla d'Urgell,25048,Bell-Lloc d'Urgell,1,Dona,Sospitós,1
05/04/2020,41,Vallès Oriental,08259,Santa Maria de Palautordera,0,Home,Positiu,1
05/04/2020,41,Vallès Oriental,08023,Bigues i Riells,0,Home,Sospitós,1
05/04/2020,36,Tarragonès,43171,Vila-Seca,1,Dona,Positiu,7
05/04/2020,20,Gironès,17044,Cassà de la Selva,0,Home,Positiu,1
05/04/2020,40,Vallès Occidental,08184,Rubí,0,Home,Positiu,3
05/04/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,Sospitós,1
05/04/2020,14,Berguedà ,08022,Berga,1,Dona,Positiu,8
05/04/2020,11,Baix Llobregat,08123,Molins de Rei,0,Home,Sospitós,1
05/04/2020,34,Selva,17095,Lloret de Mar,0,Home,Sospitós,2
05/04/2020,32,Segarra,25072,Cervera,1,Dona,Sospitós,1
05/04/2020,24,Osona,08117,Les Masies de Voltregà,0,Home,Sospitós,1
05/04/2020,19,Garrotxa,17149,Riudaura,1,Dona,Sospitós,1
05/04/2020,21,Maresme,08035,Calella,0,Home,Sospitós,1
05/04/2020,41,Vallès Oriental,08005,L'Ametlla del Vallès,1,Dona,Sospitós,1
05/04/2020,21,Maresme,08035,Calella,0,Home,Positiu,2
05/04/2020,40,Vallès Occidental,08223,Sant Llorenç Savall,1,Dona,Sospitós,1
05/04/2020,40,Vallès Occidental,08180,Ripollet,0,Home,Sospitós,3
05/04/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,1,Dona,Positiu,1
05/04/2020,23,Noguera,25156,Os de Balaguer,0,Home,Sospitós,1
05/04/2020,22,Montsià ,43014,Amposta,1,Dona,Sospitós,2
05/04/2020,07,Bages,08098,Sant Salvador de Guardiola,0,Home,Sospitós,1
05/04/2020,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Sospitós,1
05/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Sospitós,2
05/04/2020,11,Baix Llobregat,08169,El Prat de Llobregat,0,Home,Positiu,5
05/04/2020,11,Baix Llobregat,08147,Olesa de Montserrat,1,Dona,Positiu,2
05/04/2020,13,Barcelonès,08015,Badalona,0,Home,Positiu,5
05/04/2020,34,Selva,17095,Lloret de Mar,1,Dona,Sospitós,1
05/04/2020,21,Maresme,08110,Malgrat de Mar,1,Dona,Positiu,4
05/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Positiu,2
05/04/2020,11,Baix Llobregat,08147,Olesa de Montserrat,1,Dona,Sospitós,1
05/04/2020,24,Osona,08278,Taradell,1,Dona,Sospitós,1
05/04/2020,21,Maresme,08155,Palafolls,1,Dona,Sospitós,1
05/04/2020,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Positiu,3
05/04/2020,12,Baix Penedès,43051,Cunit,0,Home,Sospitós,2
05/04/2020,08,Baix Camp,43162,Vandellòs i l'Hospitalet de l'Infant,1,Dona,Sospitós,1
05/04/2020,36,Tarragonès,43043,El Catllar,1,Dona,Sospitós,1
05/04/2020,13,Barcelonès,08015,Badalona,1,Dona,Positiu,6
05/04/2020,,,,No classificat,1,Dona,Sospitós,7
05/04/2020,33,Segrià ,25120,Lleida,1,Dona,Sospitós,10
05/04/2020,32,Segarra,25110,Guissona,0,Home,Positiu,1
05/04/2020,06,Anoia,08161,Piera,1,Dona,Sospitós,1
05/04/2020,24,Osona,08278,Taradell,1,Dona,Positiu,1
05/04/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Sospitós,2
05/04/2020,10,Baix Empordà ,17022,La Bisbal d'Empordà,0,Home,Positiu,1
05/04/2020,40,Vallès Occidental,08904,Badia del Vallès,1,Dona,Sospitós,2
05/04/2020,41,Vallès Oriental,08136,Montornès del Vallès,0,Home,Sospitós,2
05/04/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Sospitós,2
05/04/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Positiu,2
05/04/2020,11,Baix Llobregat,08072,Corbera de Llobregat,1,Dona,Sospitós,1
05/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,1,Dona,Positiu,11
05/04/2020,21,Maresme,08040,Canet de Mar,0,Home,Sospitós,2
05/04/2020,02,Alt Empordà ,17047,Castelló d'Empúries,1,Dona,Positiu,2
05/04/2020,33,Segrià ,25120,Lleida,1,Dona,Positiu,9
05/04/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Sospitós,3
05/04/2020,23,Noguera,25040,Balaguer,1,Dona,Sospitós,2
05/04/2020,08,Baix Camp,43088,Montbrió del Camp,1,Dona,Sospitós,2
05/04/2020,11,Baix Llobregat,08301,Viladecans,1,Dona,Sospitós,7
05/04/2020,20,Gironès,17142,Quart,1,Dona,Sospitós,1
05/04/2020,41,Vallès Oriental,08296,Vallromanes,1,Dona,Sospitós,1
05/04/2020,40,Vallès Occidental,08904,Badia del Vallès,1,Dona,Positiu,1
05/04/2020,32,Segarra,25110,Guissona,1,Dona,Positiu,1
05/04/2020,13,Barcelonès,08015,Badalona,1,Dona,Sospitós,17
05/04/2020,08,Baix Camp,43123,Reus,0,Home,Sospitós,10
05/04/2020,11,Baix Llobregat,08301,Viladecans,1,Dona,Positiu,1
05/04/2020,36,Tarragonès,43047,Constantí,0,Home,Positiu,1
05/04/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,9
05/04/2020,40,Vallès Occidental,08180,Ripollet,0,Home,Positiu,2
05/04/2020,11,Baix Llobregat,08089,Gavà,1,Dona,Positiu,1
05/04/2020,36,Tarragonès,43171,Vila-Seca,1,Dona,Sospitós,4
05/04/2020,11,Baix Llobregat,08089,Gavà,1,Dona,Sospitós,1
05/04/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Sospitós,9
05/04/2020,02,Alt Empordà ,17196,Terrades,1,Dona,Positiu,1
05/04/2020,17,Garraf,08074,Cubelles,1,Dona,Sospitós,1
05/04/2020,03,Alt Penedès,08094,La Granada,0,Home,Positiu,2
05/04/2020,17,Garraf,08074,Cubelles,0,Home,Sospitós,1
05/04/2020,12,Baix Penedès,43051,Cunit,0,Home,Positiu,1
05/04/2020,21,Maresme,08009,Argentona,1,Dona,Sospitós,1
05/04/2020,32,Segarra,25110,Guissona,1,Dona,Sospitós,6
05/04/2020,24,Osona,08215,Sant Hipòlit de Voltregà,0,Home,Sospitós,1
05/04/2020,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,Sospitós,2
05/04/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,1,Dona,Sospitós,2
05/04/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,0,Home,Sospitós,1
05/04/2020,17,Garraf,08074,Cubelles,1,Dona,Positiu,1
05/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Positiu,2
05/04/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Sospitós,2
05/04/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Positiu,2
05/04/2020,17,Garraf,08231,Sant Pere de Ribes,1,Dona,Positiu,2
05/04/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Positiu,4
05/04/2020,17,Garraf,08074,Cubelles,0,Home,Positiu,1
05/04/2020,17,Garraf,08231,Sant Pere de Ribes,1,Dona,Sospitós,1
05/04/2020,12,Baix Penedès,43051,Cunit,1,Dona,Positiu,1
05/04/2020,24,Osona,08037,Calldetenes,1,Dona,Positiu,1
05/04/2020,21,Maresme,08282,Tiana,1,Dona,Positiu,1
05/04/2020,02,Alt Empordà ,17226,Vilamalla,1,Dona,Sospitós,1
05/04/2020,01,Alt Camp,43161,Valls,1,Dona,Sospitós,3
05/04/2020,01,Alt Camp,43108,El Pla de Santa Maria,1,Dona,Sospitós,1
05/04/2020,33,Segrià ,25023,Alpicat,1,Dona,Positiu,1
05/04/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,0,Home,Positiu,3
05/04/2020,40,Vallès Occidental,08279,Terrassa,1,Dona,Sospitós,16
05/04/2020,24,Osona,08215,Sant Hipòlit de Voltregà,0,Home,Positiu,1
05/04/2020,07,Bages,08192,Santpedor,1,Dona,Positiu,1
05/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Sospitós,3
05/04/2020,36,Tarragonès,43100,Els Pallaresos,0,Home,Positiu,2
05/04/2020,12,Baix Penedès,43037,Calafell,1,Dona,Sospitós,2
05/04/2020,41,Vallès Oriental,08136,Montornès del Vallès,1,Dona,Sospitós,1
05/04/2020,11,Baix Llobregat,08072,Corbera de Llobregat,1,Dona,Positiu,1
05/04/2020,19,Garrotxa,17133,Les Planes d'Hostoles,0,Home,Sospitós,1
05/04/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu,77
05/04/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,9
05/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Positiu,1
05/04/2020,41,Vallès Oriental,08202,Sant Celoni,0,Home,Sospitós,1
05/04/2020,13,Barcelonès,08019,Barcelona,1,Dona,Positiu,76
05/04/2020,20,Gironès,17089,Llagostera,1,Dona,Sospitós,1
05/04/2020,11,Baix Llobregat,08114,Martorell,0,Home,Positiu,1
05/04/2020,11,Baix Llobregat,08114,Martorell,0,Home,Sospitós,1
05/04/2020,12,Baix Penedès,43163,El Vendrell,0,Home,Positiu,1
05/04/2020,40,Vallès Occidental,08187,Sabadell,0,Home,Positiu,10
05/04/2020,36,Tarragonès,43100,Els Pallaresos,1,Dona,Sospitós,1
05/04/2020,09,Baix Ebre,43155,Tortosa,1,Dona,Positiu,1
05/04/2020,21,Maresme,08163,Pineda de Mar,1,Dona,Sospitós,2
05/04/2020,02,Alt Empordà ,17086,La Jonquera,0,Home,Sospitós,1
05/04/2020,11,Baix Llobregat,08157,Pallejà,0,Home,Positiu,1
05/04/2020,40,Vallès Occidental,08187,Sabadell,0,Home,Sospitós,6
05/04/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,0,Home,Positiu,2
05/04/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Positiu,3
05/04/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,1,Dona,Positiu,1
05/04/2020,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Sospitós,1
05/04/2020,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Positiu,1
05/04/2020,02,Alt Empordà ,17152,Roses,1,Dona,Positiu,1
05/04/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,0,Home,Sospitós,3
05/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,4
05/04/2020,34,Selva,17146,Riells i Viabrea,1,Dona,Positiu,1
05/04/2020,02,Alt Empordà ,17086,La Jonquera,1,Dona,Positiu,1
05/04/2020,34,Selva,17146,Riells i Viabrea,1,Dona,Sospitós,1
05/04/2020,21,Maresme,08110,Malgrat de Mar,0,Home,Positiu,2
05/04/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Positiu,2
05/04/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Sospitós,3
05/04/2020,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Positiu,2
05/04/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Sospitós,1
05/04/2020,28,Pla de l'Estany,17218,Vilademuls,1,Dona,Positiu,1
05/04/2020,08,Baix Camp,43092,Mont-Roig del Camp,0,Home,Sospitós,2
05/04/2020,17,Garraf,08270,Sitges,0,Home,Sospitós,2
05/04/2020,11,Baix Llobregat,08301,Viladecans,0,Home,Sospitós,6
05/04/2020,08,Baix Camp,43162,Vandellòs i l'Hospitalet de l'Infant,0,Home,Sospitós,1
05/04/2020,06,Anoia,08250,Santa Margarida de Montbui,0,Home,Sospitós,1
05/04/2020,40,Vallès Occidental,08300,Viladecavalls,1,Dona,Positiu,1
05/04/2020,11,Baix Llobregat,08200,Sant Boi de Llobregat,1,Dona,Sospitós,7
05/04/2020,24,Osona,08298,Vic,1,Dona,Sospitós,1
05/04/2020,11,Baix Llobregat,08200,Sant Boi de Llobregat,1,Dona,Positiu,2
05/04/2020,11,Baix Llobregat,08147,Olesa de Montserrat,0,Home,Positiu,2
05/04/2020,24,Osona,08298,Vic,1,Dona,Positiu,5
05/04/2020,02,Alt Empordà ,17088,Lladó,0,Home,Positiu,1
05/04/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,1,Dona,Sospitós,2
05/04/2020,02,Alt Empordà ,17086,La Jonquera,0,Home,Positiu,1
05/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Positiu,1
05/04/2020,24,Osona,08254,L'Esquirol,1,Dona,Positiu,1
05/04/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Sospitós,3
05/04/2020,24,Osona,08112,Manlleu,1,Dona,Positiu,1
05/04/2020,20,Gironès,17079,Girona,1,Dona,Sospitós,6
05/04/2020,20,Gironès,17079,Girona,1,Dona,Positiu,3
05/04/2020,11,Baix Llobregat,08301,Viladecans,0,Home,Positiu,3
05/04/2020,14,Berguedà ,08175,Puig-Reig,1,Dona,Sospitós,1
05/04/2020,34,Selva,17164,Sant Hilari Sacalm,0,Home,Positiu,1
05/04/2020,09,Baix Ebre,43901,Deltebre,0,Home,Sospitós,1
05/04/2020,21,Maresme,08040,Canet de Mar,1,Dona,Sospitós,1
05/04/2020,19,Garrotxa,17114,Olot,1,Dona,Sospitós,2
05/04/2020,08,Baix Camp,43092,Mont-Roig del Camp,1,Dona,Sospitós,1
05/04/2020,36,Tarragonès,43171,Vila-Seca,0,Home,Sospitós,1
05/04/2020,25,Pallars Jussà ,25234,Tremp,1,Dona,Sospitós,1
05/04/2020,36,Tarragonès,43148,Tarragona,0,Home,Positiu,4
05/04/2020,26,Pallars Sobirà ,25209,Sort,1,Dona,Sospitós,1
05/04/2020,10,Baix Empordà ,17022,La Bisbal d'Empordà,1,Dona,Positiu,1
05/04/2020,07,Bages,08053,Castellbell i el Vilar,1,Dona,Positiu,1
05/04/2020,34,Selva,17180,Santa Coloma de Farners,0,Home,Positiu,1
05/04/2020,09,Baix Ebre,43133,Roquetes,0,Home,Sospitós,1
05/04/2020,09,Baix Ebre,43155,Tortosa,0,Home,Sospitós,1
05/04/2020,17,Garraf,08231,Sant Pere de Ribes,0,Home,Sospitós,1
05/04/2020,11,Baix Llobregat,08056,Castelldefels,0,Home,Sospitós,4
05/04/2020,19,Garrotxa,17114,Olot,1,Dona,Positiu,2
05/04/2020,21,Maresme,08172,Premià de Mar,0,Home,Positiu,3
05/04/2020,21,Maresme,08172,Premià de Mar,0,Home,Sospitós,1
05/04/2020,24,Osona,08247,Santa Eulàlia de Riuprimer,1,Dona,Sospitós,2
05/04/2020,24,Osona,08247,Santa Eulàlia de Riuprimer,1,Dona,Positiu,1
05/04/2020,41,Vallès Oriental,08124,Mollet del Vallès,0,Home,Sospitós,2
05/04/2020,41,Vallès Oriental,08124,Mollet del Vallès,0,Home,Positiu,6
05/04/2020,41,Vallès Oriental,08096,Granollers,1,Dona,Positiu,2
05/04/2020,12,Baix Penedès,43020,Banyeres del Penedès,0,Home,Positiu,1
05/04/2020,20,Gironès,17079,Girona,0,Home,Sospitós,3
05/04/2020,36,Tarragonès,43905,Salou,0,Home,Positiu,1
05/04/2020,36,Tarragonès,43905,Salou,0,Home,Sospitós,2
05/04/2020,20,Gironès,17079,Girona,0,Home,Positiu,2
05/04/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Positiu,3
05/04/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Sospitós,5
05/04/2020,10,Baix Empordà ,17048,Castell-Platja d'Aro,1,Dona,Sospitós,1
05/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Sospitós,17
05/04/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Sospitós,5
04/04/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,4
04/04/2020,03,Alt Penedès,08273,Subirats,1,Dona,Sospitós,1
04/04/2020,17,Garraf,08270,Sitges,1,Dona,Sospitós,2
04/04/2020,09,Baix Ebre,43901,Deltebre,0,Home,Sospitós,1
04/04/2020,03,Alt Penedès,08287,Torrelavit,0,Home,Sospitós,1
04/04/2020,11,Baix Llobregat,08072,Corbera de Llobregat,1,Dona,Sospitós,3
04/04/2020,03,Alt Penedès,08304,Vilobí del Penedès,1,Dona,Positiu,1
04/04/2020,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Sospitós,3
04/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Positiu,1
04/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Sospitós,1
04/04/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Positiu,1
04/04/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Sospitós,5
04/04/2020,11,Baix Llobregat,08295,Vallirana,0,Home,Sospitós,1
04/04/2020,18,Garrigues,25006,l'Albagés,1,Dona,Sospitós,1
04/04/2020,11,Baix Llobregat,08295,Vallirana,0,Home,Positiu,3
04/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Positiu,18
04/04/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,2
04/04/2020,40,Vallès Occidental,08223,Sant Llorenç Savall,1,Dona,Sospitós,3
04/04/2020,18,Garrigues,25073,Cervià de les Garrigues,0,Home,Sospitós,1
04/04/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,1,Dona,Sospitós,2
04/04/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,1,Dona,Positiu,1
04/04/2020,40,Vallès Occidental,08184,Rubí,0,Home,Positiu,6
04/04/2020,18,Garrigues,25119,Juneda,1,Dona,Sospitós,1
04/04/2020,04,Alt Urgell,25203,La Seu d'Urgell,0,Home,Sospitós,1
04/04/2020,19,Garrotxa,17105,Mieres,0,Home,Sospitós,1
04/04/2020,04,Alt Urgell,25203,La Seu d'Urgell,1,Dona,Positiu,1
04/04/2020,04,Alt Urgell,25203,La Seu d'Urgell,1,Dona,Sospitós,1
04/04/2020,36,Tarragonès,43153,Torredembarra,1,Dona,Positiu,2
04/04/2020,36,Tarragonès,43153,Torredembarra,1,Dona,Sospitós,2
04/04/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Positiu,17
04/04/2020,19,Garrotxa,17114,Olot,0,Home,Positiu,2
04/04/2020,19,Garrotxa,17114,Olot,1,Dona,Positiu,6
04/04/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,1,Dona,Sospitós,2
04/04/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,1,Dona,Positiu,2
04/04/2020,19,Garrotxa,17133,Les Planes d'Hostoles,0,Home,Positiu,2
04/04/2020,34,Selva,17083,Hostalric,1,Dona,Sospitós,1
04/04/2020,19,Garrotxa,17139,Les Preses,1,Dona,Sospitós,1
04/04/2020,19,Garrotxa,17149,Riudaura,0,Home,Sospitós,1
04/04/2020,12,Baix Penedès,43074,Llorenç del Penedès,1,Dona,Sospitós,1
04/04/2020,19,Garrotxa,17149,Riudaura,1,Dona,Positiu,1
04/04/2020,12,Baix Penedès,43020,Banyeres del Penedès,1,Dona,Sospitós,1
04/04/2020,19,Garrotxa,17185,Sant Joan Les Fonts,1,Dona,Positiu,2
04/04/2020,03,Alt Penedès,08013,Avinyonet del Penedès,0,Home,Sospitós,1
04/04/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Sospitós,1
04/04/2020,06,Anoia,08044,Capellades,1,Dona,Sospitós,1
04/04/2020,20,Gironès,17020,Bescanó,0,Home,Positiu,1
04/04/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu,61
04/04/2020,20,Gironès,17020,Bescanó,1,Dona,Positiu,1
04/04/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Positiu,3
04/04/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,5
04/04/2020,20,Gironès,17044,Cassà de la Selva,1,Dona,Positiu,1
04/04/2020,11,Baix Llobregat,08244,Santa Coloma de Cervelló,1,Dona,Sospitós,1
04/04/2020,11,Baix Llobregat,08244,Santa Coloma de Cervelló,1,Dona,Positiu,1
04/04/2020,20,Gironès,17050,Cervià de Ter,1,Dona,Sospitós,1
04/04/2020,06,Anoia,08102,Igualada,1,Dona,Positiu,6
04/04/2020,06,Anoia,08102,Igualada,1,Dona,Sospitós,24
04/04/2020,40,Vallès Occidental,08180,Ripollet,0,Home,Positiu,1
04/04/2020,36,Tarragonès,43166,Vilallonga del Camp,0,Home,Sospitós,1
04/04/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Sospitós,3
04/04/2020,20,Gironès,17079,Girona,0,Home,Positiu,3
04/04/2020,20,Gironès,17079,Girona,0,Home,Sospitós,5
04/04/2020,36,Tarragonès,43171,Vila-Seca,1,Dona,Sospitós,4
04/04/2020,16,Conca de Barberà ,43172,Vilaverd,1,Dona,Sospitós,1
04/04/2020,06,Anoia,08119,Masquefa,1,Dona,Sospitós,2
04/04/2020,20,Gironès,17079,Girona,1,Dona,Positiu,7
